latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.76818,86.22256,348.66,0.48,0.4,2021-02-07,0740,N,VIIRS,n,2,299.36,8.96,D,0
21.81829,86.01105,335.84,0.4,0.37,2021-02-08,0721,N,VIIRS,n,2,309.42,1.84,D,0
21.82748,86.24076,304.66,0.39,0.36,2021-02-08,1950,N,VIIRS,n,2,283.71,0.72,N,0
21.82452,86.14765,300.3,0.39,0.36,2021-02-08,1950,N,VIIRS,n,2,286.22,0.61,N,0
21.8332,86.38237,334.26,0.49,0.4,2021-02-23,0740,N,VIIRS,n,2,301.72,3.28,D,0
21.77979,86.2104,309.45,0.39,0.36,2021-02-24,1950,N,VIIRS,n,2,288.09,1.3,N,0
21.77332,86.21374,323.2,0.39,0.36,2021-02-24,1950,N,VIIRS,n,2,290.13,1.39,N,0
21.7759,86.2136,309.72,0.39,0.36,2021-02-24,1950,N,VIIRS,n,2,290.47,0.53,N,0
21.77923,86.21417,307.46,0.39,0.36,2021-02-24,1950,N,VIIRS,n,2,288.06,0.53,N,0
21.68475,86.1441,316.49,0.39,0.36,2021-02-24,1950,N,VIIRS,n,2,293.68,1.75,N,0
21.77389,86.20998,299.13,0.39,0.36,2021-02-24,1950,N,VIIRS,n,2,289.08,0.68,N,0
21.78831,86.21008,335.29,0.42,0.45,2021-02-25,0702,N,VIIRS,n,2,304.85,4.04,D,0
21.78089,86.21611,340.27,0.42,0.45,2021-02-25,0702,N,VIIRS,n,2,305.86,9.73,D,0
21.88162,86.06187,338.13,0.42,0.45,2021-02-25,0702,N,VIIRS,l,2,312.67,4.33,D,0
21.88566,86.13481,306.79,0.41,0.45,2021-02-25,1931,N,VIIRS,n,2,292.29,1.7,N,0
21.88058,86.10687,303.15,0.41,0.45,2021-02-25,1931,N,VIIRS,n,2,291.82,0.8,N,0
21.76142,86.09681,335.02,0.57,0.43,2021-02-28,0746,N,VIIRS,l,2,308.24,4.81,D,0
21.76077,86.09144,336.7,0.57,0.43,2021-02-28,0746,N,VIIRS,l,2,309.82,4.81,D,0
21.70942,86.12749,305.19,0.39,0.44,2021-02-28,2015,N,VIIRS,n,2,293.38,1.11,N,0
21.7741,86.20528,298.96,0.39,0.44,2021-02-28,2015,N,VIIRS,n,2,284.64,0.49,N,0
21.70876,86.131,315.05,0.39,0.44,2021-02-28,2015,N,VIIRS,n,2,294.24,2.05,N,0
21.6906,86.13908,307.17,0.39,0.44,2021-02-28,2015,N,VIIRS,n,2,286.74,1.63,N,0
21.81154,86.1181,334.12,0.39,0.36,2021-03-01,0727,N,VIIRS,l,2,307.33,6.54,D,0
21.82311,86.05908,338.91,0.38,0.36,2021-03-01,0727,N,VIIRS,l,2,311.85,2.81,D,0
21.72947,86.0413,347.93,0.38,0.36,2021-03-01,0727,N,VIIRS,n,2,312.82,9.85,D,0
21.71296,86.13524,334.33,0.39,0.36,2021-03-01,0727,N,VIIRS,l,2,305.39,5.4,D,0
21.719,86.0621,348.27,0.38,0.36,2021-03-01,0727,N,VIIRS,n,2,312.35,7.34,D,0
21.80215,86.19195,337.19,0.39,0.36,2021-03-01,0727,N,VIIRS,n,2,307.9,3.89,D,0
21.79939,86.19621,340.26,0.39,0.36,2021-03-01,0727,N,VIIRS,n,2,308.49,3.89,D,0
21.69301,86.14992,303.4,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,293.19,0.76,N,0
21.77036,86.17516,307.02,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,291.79,1,N,0
21.71697,86.39919,300.76,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,289.32,0.46,N,0
21.73629,86.40662,310.25,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,291.03,0.86,N,0
21.7396,86.40726,308.76,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,290.84,0.86,N,0
21.99722,86.13531,317.56,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,294.22,1.84,N,0
21.9963,86.11979,310.29,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,293.15,1.43,N,0
21.99391,86.1347,313.64,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,292.84,1.61,N,0
21.80501,86.19296,311.8,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,293,0.86,N,0
21.8056,86.18929,302.79,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,292.52,0.86,N,0
21.95095,86.2953,313.24,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,287.96,0.69,N,0
21.9924,86.12291,307.22,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,292.81,0.97,N,0
21.79386,86.19865,312.43,0.39,0.36,2021-03-01,1956,N,VIIRS,n,2,292.63,1.04,N,0
21.79281,86.20274,345.02,0.51,0.41,2021-03-02,0708,N,VIIRS,n,2,313.71,8.16,D,0
21.94679,86.28075,332.74,0.5,0.41,2021-03-02,0708,N,VIIRS,l,2,306.04,3.32,D,0
21.94005,86.28641,339.3,0.5,0.41,2021-03-02,0708,N,VIIRS,l,2,310.77,7.42,D,0
21.79937,86.10793,336.94,0.52,0.41,2021-03-02,0708,N,VIIRS,l,2,309.71,8.4,D,0
21.93922,86.2817,343.66,0.5,0.41,2021-03-02,0708,N,VIIRS,n,2,313.09,6.03,D,0
21.94301,86.28121,337.82,0.5,0.41,2021-03-02,0708,N,VIIRS,l,2,309.79,6.03,D,0
21.79181,86.10949,346.52,0.52,0.41,2021-03-02,0708,N,VIIRS,n,2,308.64,6.41,D,0
21.79661,86.20222,337.17,0.51,0.41,2021-03-02,0708,N,VIIRS,n,2,308.15,8.16,D,0
21.94007,86.27489,301.66,0.5,0.41,2021-03-02,1937,N,VIIRS,n,2,290.03,0.75,N,0
21.94437,86.27122,302.99,0.5,0.41,2021-03-02,1937,N,VIIRS,n,2,291.73,2.05,N,0
21.73819,86.08688,340.28,0.33,0.55,2021-03-03,0650,N,VIIRS,n,2,309.85,1.75,D,0
21.88051,86.2966,310.49,0.32,0.54,2021-03-03,1918,N,VIIRS,n,2,290.24,0.77,N,0
21.93929,86.2224,299.51,0.32,0.55,2021-03-03,1918,N,VIIRS,n,2,288.08,0.46,N,0
21.93748,86.18995,303.13,0.32,0.55,2021-03-03,1918,N,VIIRS,n,2,291.96,0.62,N,0
21.803,86.21227,305.42,0.32,0.55,2021-03-03,1918,N,VIIRS,n,2,291.07,0.81,N,0
21.80336,86.20868,304.39,0.32,0.55,2021-03-03,1918,N,VIIRS,n,2,290.75,0.81,N,0
21.94875,86.31,335.54,0.49,0.65,2021-03-04,0811,N,VIIRS,n,2,301.84,3.24,D,0
21.86038,86.0754,351.19,0.47,0.64,2021-03-04,0811,N,VIIRS,n,2,308.52,8.3,D,0
21.93527,86.26011,301.81,0.65,0.73,2021-03-04,1859,N,VIIRS,n,2,289.5,1.22,N,0
21.94145,86.26913,302.58,0.64,0.72,2021-03-04,1859,N,VIIRS,n,2,290.71,1.22,N,0
21.9401,86.26405,303.69,0.64,0.72,2021-03-04,1859,N,VIIRS,n,2,291.06,2.28,N,0
21.93965,86.26978,302.26,0.64,0.72,2021-03-04,1859,N,VIIRS,n,2,290.43,1.79,N,0
21.87575,86.11605,301.95,0.47,0.64,2021-03-04,2040,N,VIIRS,n,2,291.18,0.65,N,0
21.94342,86.26842,302.21,0.48,0.65,2021-03-04,2040,N,VIIRS,n,2,290.97,0.92,N,0
21.8824,86.11413,303.06,0.47,0.64,2021-03-04,2040,N,VIIRS,n,2,290.04,0.65,N,0
21.93828,86.26369,304.62,0.48,0.65,2021-03-04,2040,N,VIIRS,n,2,290.39,0.92,N,0
21.87657,86.11255,306.33,0.47,0.64,2021-03-04,2040,N,VIIRS,n,2,290.89,0.65,N,0
21.79974,86.00204,341.12,0.46,0.47,2021-03-05,0752,N,VIIRS,n,2,309.14,4.36,D,0
21.85986,86.348,339.1,0.49,0.49,2021-03-05,0752,N,VIIRS,n,2,302.54,3.87,D,0
21.85933,86.34322,330.59,0.49,0.48,2021-03-05,0752,N,VIIRS,l,2,302.81,3.87,D,0
21.86509,86.10829,341.18,0.47,0.48,2021-03-05,0752,N,VIIRS,n,2,306.11,5.09,D,0
21.95224,86.17423,335.5,0.48,0.48,2021-03-05,0752,N,VIIRS,l,2,305.96,7.14,D,0
21.95525,86.16056,344.15,0.48,0.48,2021-03-05,0752,N,VIIRS,n,2,306.3,6.31,D,0
21.95474,86.15593,345.28,0.48,0.48,2021-03-05,0752,N,VIIRS,n,2,307.8,6.31,D,0
21.96175,86.17873,334.3,0.48,0.48,2021-03-05,0752,N,VIIRS,l,2,306.93,3.69,D,0
21.96124,86.17413,334.48,0.48,0.48,2021-03-05,0752,N,VIIRS,l,2,307.57,3.69,D,0
21.99202,86.12698,339.26,0.48,0.48,2021-03-05,0752,N,VIIRS,n,2,306.96,4.51,D,0
21.702,86.03921,344.37,0.47,0.47,2021-03-05,0752,N,VIIRS,n,2,310.48,7,D,0
21.70154,86.03589,343.29,0.47,0.47,2021-03-05,0752,N,VIIRS,n,2,310.02,8.01,D,0
21.77464,86.09089,335.12,0.47,0.48,2021-03-05,0752,N,VIIRS,n,2,309.84,2.77,D,0
21.7309,86.05956,335.14,0.47,0.48,2021-03-05,0752,N,VIIRS,l,2,308.7,3.28,D,0
21.78788,86.16811,332.58,0.48,0.48,2021-03-05,0752,N,VIIRS,l,2,304.32,4.29,D,0
21.79389,86.18143,338.1,0.48,0.48,2021-03-05,0752,N,VIIRS,n,2,304.67,3.57,D,0
21.79442,86.10726,343.23,0.47,0.48,2021-03-05,0752,N,VIIRS,n,2,306.36,4.4,D,0
21.79991,86.00008,342.89,0.46,0.47,2021-03-05,0752,N,VIIRS,n,2,309.72,2.92,D,0
21.91501,86.34062,303.97,0.49,0.49,2021-03-05,2021,N,VIIRS,n,2,290.38,1.04,N,0
21.88335,86.11907,341.95,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,297.12,2.49,N,0
21.97479,86.18192,308.33,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.37,1.64,N,0
21.88414,86.11508,314.2,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.05,2.49,N,0
21.87978,86.11398,304.29,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.98,2.49,N,0
21.879,86.1179,307.11,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.54,2.49,N,0
21.87103,86.11196,305.57,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.99,1.78,N,0
21.86224,86.15572,304.88,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,291.22,1.8,N,0
21.86751,86.10667,307.98,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.21,1.78,N,0
21.85964,86.10023,310.15,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.28,1.84,N,0
21.85883,86.10428,309.24,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.91,1.84,N,0
21.85806,86.1081,316,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.76,2.09,N,0
21.85728,86.11196,310.81,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.08,2.09,N,0
21.69494,86.15583,305.93,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,293,1.57,N,0
21.97834,86.18713,308.46,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.7,1.64,N,0
21.98094,86.1971,305.31,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.6,2.04,N,0
21.99768,86.18224,313.21,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.31,1.48,N,0
21.75435,86.40376,301.28,0.5,0.49,2021-03-05,2021,N,VIIRS,n,2,290.65,0.61,N,0
21.79626,86.16932,300.72,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,290.26,0.51,N,0
21.78069,86.13196,303.27,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,292.61,1.45,N,0
21.77545,86.13522,306.17,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,292.95,1.45,N,0
21.77106,86.13416,308.62,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.62,1.47,N,0
21.73816,86.06966,303.15,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,290.34,0.79,N,0
21.69811,86.15347,304.26,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.9,1.33,N,0
21.69723,86.15778,303.03,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,291.96,0.81,N,0
21.83374,86.09549,313.22,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.19,1.56,N,0
21.81434,86.19429,310.83,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.56,2.44,N,0
21.82938,86.09441,304.82,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.59,1.56,N,0
21.81676,86.15868,302.08,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,291.69,1.94,N,0
21.76321,86.40621,303.44,0.5,0.49,2021-03-05,2021,N,VIIRS,n,2,288.83,0.59,N,0
21.80062,86.17053,300.33,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,288.82,0.51,N,0
21.79118,86.21819,302.33,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.26,0.93,N,0
21.90385,86.22392,305.05,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.6,1.41,N,0
21.89856,86.22737,313.7,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,293.12,1.73,N,0
21.89495,86.22236,305.49,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.43,1.73,N,0
21.90178,86.14156,309.63,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.98,2.65,N,0
21.90095,86.14574,308.89,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.88,2.36,N,0
21.89753,86.13985,338.21,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.86,7.19,N,0
21.89228,86.1432,304.83,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,292.75,2.68,N,0
21.84546,86.3312,310.59,0.5,0.49,2021-03-05,2021,N,VIIRS,n,2,290.42,1.38,N,0
21.84483,86.08295,305.4,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,292.69,2.24,N,0
21.84049,86.08178,319.36,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.42,2.24,N,0
21.83686,86.09963,311.22,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,293.67,1.93,N,0
21.81692,86.19768,306.78,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,291.44,1.52,N,0
21.83522,86.08517,303.75,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,292.89,1.37,N,0
21.83342,86.09402,310.62,0.48,0.48,2021-03-05,2021,N,VIIRS,n,2,294.24,2.97,N,0
21.81577,86.1807,304.41,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,293.91,1.27,N,0
21.81244,86.19705,304.49,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.33,1.61,N,0
21.90066,86.22961,310.43,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.46,0.95,N,0
21.90156,86.22521,304.94,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.55,0.94,N,0
21.90247,86.22076,304.94,0.49,0.48,2021-03-05,2021,N,VIIRS,n,2,292.51,0.94,N,0
21.86828,86.11317,338.39,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,307,11.06,D,0
21.7894,86.22226,344.99,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,304.95,4.5,D,0
21.88668,86.22014,330.94,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,305.64,2.31,D,0
21.87225,86.11653,343.34,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.58,4.94,D,0
21.87893,86.13933,331.95,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,304.71,3.02,D,0
21.89407,86.22279,331.21,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,305.94,2.97,D,0
21.91764,86.3419,334.23,0.42,0.38,2021-03-06,0733,N,VIIRS,l,2,306.6,2.45,D,0
21.88758,86.12608,343.52,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.36,4.59,D,0
21.89715,86.16947,331.8,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,304.52,2.82,D,0
21.8949,86.15337,335.32,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,306.41,4.87,D,0
21.89432,86.14922,346.18,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,309.43,4.87,D,0
21.89774,86.14867,333.33,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,306.19,4.85,D,0
21.88896,86.08597,337.04,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,310,6.23,D,0
21.8884,86.08201,347.14,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,313.61,5.63,D,0
21.75461,86.41684,335.77,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,304.01,3.18,D,0
21.89182,86.08148,339.26,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,310.93,5.63,D,0
21.81173,86.38297,332.76,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,301.86,2.15,D,0
21.79623,86.37281,338.23,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,303.78,3.05,D,0
21.79277,86.3733,336.55,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,304.2,3.05,D,0
21.75635,86.31322,341.39,0.42,0.37,2021-03-06,0733,N,VIIRS,n,2,305.17,4.83,D,0
21.78886,86.21841,334.7,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,304.38,2.69,D,0
21.78833,86.21461,337.19,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,304.33,2.69,D,0
21.77178,86.09624,340.1,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,307.94,2.78,D,0
21.76957,86.08049,334.88,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,307.94,3.6,D,0
21.81517,86.38236,336.94,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,302.87,2.87,D,0
21.81244,86.18648,336.63,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.13,2.52,D,0
21.80862,86.15923,333.65,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,307.46,2.91,D,0
21.8069,86.14706,342.16,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.24,3.16,D,0
21.81638,86.18963,347.6,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,305.76,6.04,D,0
21.81088,86.15049,336.18,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,306.19,3.83,D,0
21.84167,86.34493,342.26,0.42,0.37,2021-03-06,0733,N,VIIRS,n,2,307.23,5.45,D,0
21.81927,86.18523,334.29,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,305.7,6.04,D,0
21.81874,86.18147,339.7,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.73,4.02,D,0
21.81883,86.15722,341.54,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.63,4.01,D,0
21.99606,86.38595,336.08,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,307.43,3.95,D,0
21.98074,86.19802,333.84,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,308.82,2.59,D,0
21.98471,86.20138,333.18,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,306.95,3.67,D,0
21.9876,86.19691,337.25,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,307.6,2.13,D,0
21.88434,86.2286,331.25,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,305.15,2.65,D,0
21.83764,86.09402,333.4,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,306.52,3.22,D,0
21.82738,86.09562,332.84,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,307.49,3.01,D,0
21.83966,86.23544,346.62,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.99,6.68,D,0
21.84191,86.25188,334.1,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.14,2.27,D,0
21.8403,86.23495,337.07,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.15,5.54,D,0
21.8735,86.32828,331.22,0.42,0.37,2021-03-06,0733,N,VIIRS,l,2,305.05,2,D,0
21.84339,86.0851,334.9,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,306.98,1.48,D,0
21.85773,86.16309,347.02,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,305.53,6.38,D,0
21.85718,86.1591,355.22,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,308.81,6.97,D,0
21.85663,86.15514,346.49,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.95,6.97,D,0
21.85608,86.15118,332.86,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,303.44,2.84,D,0
21.84262,86.25134,337.54,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,305.38,2.69,D,0
21.8035,86.14774,337.76,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,307.87,3.16,D,0
21.81286,86.21448,332.79,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,303.82,2.52,D,0
21.82961,86.35941,330.12,0.42,0.37,2021-03-06,0733,N,VIIRS,n,2,304.87,1.43,D,0
21.785,86.06598,340.62,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,313.02,16.5,D,0
21.78555,86.06992,348.25,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,313.11,24.8,D,0
21.78213,86.07045,343.38,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,312.69,13.86,D,0
21.82608,86.38474,339.6,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,304.94,3.13,D,0
21.86005,86.15459,342.85,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,305.38,6.97,D,0
21.8595,86.15061,331.96,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,304.55,2.84,D,0
21.854,86.11108,336.82,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.57,2.35,D,0
21.85348,86.1073,334.25,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,306.39,2.35,D,0
21.86459,86.16209,333.39,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,303.49,2.7,D,0
21.88092,86.22926,340.36,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,308.78,2.65,D,0
21.87146,86.16115,346.79,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,304.07,4.22,D,0
21.93908,86.31861,345.16,0.42,0.37,2021-03-06,0733,N,VIIRS,n,2,309.71,5.08,D,0
21.93804,86.28601,342.96,0.42,0.37,2021-03-06,0733,N,VIIRS,n,2,307.75,6,D,0
21.92233,86.17397,346.75,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,309.7,3.73,D,0
21.92572,86.17317,344.18,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,309.18,3.73,D,0
21.93079,86.18434,337.28,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,308.13,2.33,D,0
21.95369,86.23105,336.46,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,304.99,2.15,D,0
21.98382,86.39979,335.57,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,307.29,3.87,D,0
21.9833,86.39595,346.51,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,311.32,3.6,D,0
21.98276,86.39205,333.87,0.42,0.38,2021-03-06,0733,N,VIIRS,l,2,307.19,3.6,D,0
21.99681,86.18738,337.82,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,311.2,4.07,D,0
21.99915,86.17899,340.72,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,308.48,5.65,D,0
21.77872,86.07098,353.21,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,314.41,13.86,D,0
21.82263,86.3853,334.62,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,303.51,3.13,D,0
21.81861,86.38177,331.93,0.42,0.38,2021-03-06,0733,N,VIIRS,l,2,302.78,2.87,D,0
21.81919,86.38589,340.18,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,303.09,2.87,D,0
21.7853,86.37017,334.36,0.42,0.38,2021-03-06,0733,N,VIIRS,l,2,304.4,6.5,D,0
21.73992,86.09326,333.2,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,307.98,3.65,D,0
21.75117,86.41742,330.1,0.42,0.38,2021-03-06,0733,N,VIIRS,n,2,304.27,1.88,D,0
21.68956,86.15347,332.27,0.41,0.37,2021-03-06,0733,N,VIIRS,l,2,305.74,2.97,D,0
21.68617,86.15418,340.01,0.41,0.37,2021-03-06,0733,N,VIIRS,n,2,308.86,4.7,D,0
21.82175,86.18764,304.25,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.22,1,N,0
21.98398,86.40619,302.25,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.57,0.69,N,0
21.97908,86.39322,313.6,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.16,1.21,N,0
21.97841,86.39709,313.61,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.25,1.21,N,0
21.97306,86.36615,304.01,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.83,0.75,N,0
21.97233,86.37037,304.97,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.14,0.75,N,0
21.99874,86.19625,312.21,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.75,1.37,N,0
21.97034,86.36124,306.73,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.05,1.83,N,0
21.96961,86.36548,308.89,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.53,0.75,N,0
21.96888,86.36971,301.96,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,290.79,0.75,N,0
21.96837,86.3521,303.55,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.03,0.7,N,0
21.99121,86.19888,311.26,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.34,1.28,N,0
21.99054,86.20277,317.57,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,294.85,1.07,N,0
21.96273,86.36405,312.84,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,292.96,1.2,N,0
21.96201,86.36826,317.37,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,293.3,1.2,N,0
21.98911,86.19047,309.44,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.67,0.94,N,0
21.98844,86.19438,309.24,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.82,1.28,N,0
21.9871,86.20219,302.92,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.5,1.07,N,0
21.98643,86.20612,311.8,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.12,1.07,N,0
21.95859,86.36745,306.07,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,291.03,1.2,N,0
21.98569,86.1898,324.38,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.96,1.53,N,0
21.98636,86.18587,300.49,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,290.47,1.53,N,0
21.98299,86.20551,314.52,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,292.35,2.11,N,0
21.93436,86.28809,300.39,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,286.73,0.54,N,0
21.93093,86.28736,298.11,0.42,0.38,2021-03-06,2002,N,VIIRS,n,2,286.87,0.59,N,0
21.94532,86.18182,309.17,0.42,0.37,2021-03-06,2002,N,VIIRS,n,2,293.06,1.52,N,0
